seg_id,seg_label,xs,ys,zs,xe,ye,ze,xm,ym,zm,diameter
468,apical1_02222211111111,30.690000534057617,119.21083068847656,321.197509765625,32.20242865088012,126.82037812792127,328.62199768685906,31.082358871332893,122.76820729213583,325.3564959174698,2.0
469,apical1_02222211111111,32.20242865088012,126.82037812792127,328.62199768685906,35.49003939938928,136.4218551596011,332.5656662354067,34.14052855076399,131.42875374727367,330.88312176690346,2.0
470,apical1_02222211111111,35.49003939938928,136.4218551596011,332.5656662354067,38.3576034806489,146.34309467011224,335.41319735520796,36.46842493694901,141.65753920116276,333.8833966832444,2.0
471,apical1_02222211111111,38.3576034806489,146.34309467011224,335.41319735520796,45.2423019192903,153.74896223095521,339.3865911099442,41.98171528619643,149.98073216814703,337.34696213669264,2.0
472,apical1_02222211111111,45.2423019192903,153.74896223095521,339.3865911099442,46.709999084472656,163.100830078125,344.9375,45.97615050188148,158.4248961545401,342.1620455549721,2.0
473,apical1_022222111111111,46.709999084472656,163.100830078125,344.9375,46.16999944051107,169.01749674479166,349.5274963378906,46.43999926249186,166.05916341145834,347.2324981689453,2.0
474,apical1_022222111111111,46.16999944051107,169.01749674479166,349.5274963378906,45.62999979654948,174.93416341145834,354.11749267578125,45.89999961853027,171.975830078125,351.82249450683594,2.0
475,apical1_022222111111111,45.62999979654948,174.93416341145834,354.11749267578125,45.09000015258789,180.850830078125,358.7074890136719,45.35999997456869,177.89249674479166,356.41249084472656,2.0
476,apical1_0222221111111111,45.09000015258789,180.850830078125,358.7074890136719,44.20406658799824,190.923052350252,364.23403175384414,44.647033370293066,185.8869412141885,361.470760383758,2.0
477,apical1_0222221111111111,44.20406658799824,190.923052350252,364.23403175384414,44.17412865873472,200.72620244402736,369.6800645789089,43.76109980570342,195.9591634863155,366.99730312393024,2.0
478,apical1_0222221111111111,44.17412865873472,200.72620244402736,369.6800645789089,48.681903136341425,205.65245332226414,377.8432392006201,47.59840218476755,204.23286540859957,372.3655481311043,2.0
479,apical1_0222221111111111,48.681903136341425,205.65245332226414,377.8432392006201,48.556644692801655,211.32125163153825,387.2188981908818,49.544751953346314,207.34441965121988,383.1688667031384,2.0
480,apical1_0222221111111111,48.55664469280165,211.32125163153825,387.2188981908818,55.46999740600586,217.27084350585938,390.5675048828125,50.398477077110584,214.6600994559654,389.7563324786455,2.0
481,apical1_02222211111111111,55.46999740600586,217.27084350585938,390.5675048828125,59.08413581547909,222.4736848849516,395.1152762791251,57.27706661074247,219.87226419540548,392.8413905809688,1.811763744183991
482,apical1_02222211111111111,59.08413581547909,222.4736848849516,395.1152762791251,60.78426575675624,226.94502526113428,401.0287536393853,60.40156056204911,224.88797191329948,397.7385388833106,1.4086384873139588
483,apical1_02222211111111111,60.78426575675624,226.94502526113428,401.0287536393853,61.04999923706055,230.1508331298828,407.86749267578125,61.01754697693637,228.42733457137226,404.5606005704747,1.0
484,apical1_022222111111111111,61.04999923706055,230.1508331298828,407.86749267578125,35.48999786376953,236.8108367919922,432.00750732421875,47.58421782617019,234.94332609524952,418.64109178342164,1.0
485,apical1_0222221111111111111,35.48999786376953,236.8108367919922,432.00750732421875,23.54193938518175,243.531428079058,451.5999811822001,28.751490768932527,240.73394568435066,441.19986483867297,0.6153819414398238
486,apical1_0222221111111111111,23.54193938518175,243.531428079058,451.5999811822001,4.791256206276405,252.35001859868746,463.2155601042973,14.63130121418115,247.66860303128487,458.25093195844886,0.5
487,apical1_0222221111111111111,4.791256206276398,252.35001859868746,463.2155601042973,-9.99000072479248,251.49082946777344,476.99749755859375,-0.3229157222249177,254.1752793735627,471.6428926022936,0.5
488,apical1_0222221111111111112,35.48999786376953,236.8108367919922,432.00750732421875,25.28961411908113,251.1941790899947,442.5485022195182,33.87137650449628,245.4980305084925,438.25402254412745,0.5
489,apical1_0222221111111111112,25.28961411908113,251.1941790899947,442.5485022195182,6.4705268105267475,262.33584102728366,449.715250408984,15.318718843161808,256.22683799228724,445.5920721779786,0.5
490,apical1_0222221111111111112,6.470526810526744,262.33584102728366,449.715250408984,-8.49000072479248,276.92083740234375,459.5675048828125,-0.608569738052188,269.6786106193595,455.0879537070926,0.5
491,apical1_022222111111111112,61.04999923706055,230.1508331298828,407.86749267578125,59.15302090898302,242.45539416964817,412.2454820673815,64.80507093469137,236.94613837968907,410.4890155190564,0.9892767077535362
492,apical1_022222111111111112,59.15302090898302,242.45539416964817,412.2454820673815,47.6270241394301,253.28407944105692,414.7781083619304,52.503595427136744,246.91807223425883,413.25816347846217,0.5
493,apical1_022222111111111112,47.6270241394301,253.28407944105692,414.7781083619304,41.50326047616136,267.92320645525035,419.3237171146852,44.62845324106708,260.6230321179793,417.0398658529982,0.5
494,apical1_022222111111111112,41.50326047616136,267.92320645525035,419.3237171146852,33.911534727444376,280.87507624765374,425.7549912988347,38.47374588889409,274.67248972064664,422.9887887233545,0.5
495,apical1_022222111111111112,33.91153472744437,280.87507624765374,425.7549912988347,26.43774515993051,294.06032237085475,432.3177040179664,30.226316833720563,287.43036061861824,429.1430331643833,0.5
496,apical1_022222111111111112,26.43774515993051,294.06032237085475,432.3177040179664,23.908583678991832,309.49013455750935,436.8962556908841,24.918831468717947,301.5528012092816,434.83491961872164,0.5
497,apical1_022222111111111112,23.90858367899183,309.49013455750935,436.8962556908841,18.869998931884766,323.6308288574219,443.62750244140625,21.637273100635596,316.73062058232614,439.9917077615018,0.5
498,apical1_0222221111111111121,18.869998931884766,323.6308288574219,443.62750244140625,11.909998893737793,331.2108459472656,448.0274963378906,15.38999891281128,327.42083740234375,445.82749938964844,0.5
499,apical1_0222221111111111122,18.869998931884766,323.6308288574219,443.62750244140625,9.809999465942383,338.2208251953125,442.5375061035156,16.611885597716338,331.7732037022871,439.8982222976526,0.5
500,apical1_02222211111111112,55.46999740600586,217.27084350585938,390.5675048828125,55.898560909036135,227.26483176855587,388.49740373505114,54.275405235096194,221.25143755647846,388.02791558289135,1.0
501,apical1_02222211111111112,55.898560909036135,227.26483176855587,388.49740373505114,56.26163502949162,238.37645453665075,392.8536693346965,56.92264937935026,233.01488721337793,389.70160811263776,0.8947459493499016
502,apical1_02222211111111112,56.26163502949162,238.37645453665075,392.8536693346965,54.87719326040719,248.56591125963578,394.2844724262729,57.7200914924519,244.04882813018705,393.9773729658737,0.5
503,apical1_02222211111111112,54.87719326040719,248.56591125963578,394.2844724262729,47.45652038224258,258.33904110646745,395.86655774419677,50.71882767523745,253.1063746682333,394.8712599917446,0.5
504,apical1_02222211111111112,47.45652038224257,258.33904110646745,395.86655774419677,42.460575442400476,269.4509297623537,398.5573874274003,44.7171253281707,263.8238399414244,397.10410796866995,0.5
505,apical1_02222211111111112,42.460575442400476,269.4509297623537,398.5573874274003,37.238022905916324,280.37053516011883,401.287645186921,40.21177232375277,275.0441404201617,400.0952780996317,0.5
506,apical1_02222211111111112,37.238022905916324,280.37053516011883,401.287645186921,39.75,291.2508239746094,401.9075012207031,35.86029283324254,286.45352278085363,400.92012414299785,0.5
507,apical1_0222221111111112,45.09000015258789,180.850830078125,358.7074890136719,34.63215650024827,182.32817204158974,364.2250591611482,39.722102196075824,181.67962109912017,361.2816656848234,2.0
508,apical1_0222221111111112,34.63215650024827,182.32817204158974,364.2250591611482,25.92817170594978,182.1434126475282,372.2991928858988,30.825285747452728,182.1447041045699,368.8728202511683,2.0
509,apical1_0222221111111112,25.92817170594978,182.1434126475282,372.2991928858988,16.71939213480193,182.31608324546568,379.45509210209184,20.76488088507642,182.3464013411254,375.3419654607629,1.7737028119395502
510,apical1_0222221111111112,16.71939213480193,182.31608324546568,379.45509210209184,9.551922397675163,182.37096933353402,388.98325160378965,13.549566818858064,181.89343912359138,384.5444130759503,1.0295895647404427
511,apical1_0222221111111112,9.55192239767516,182.37096933353402,388.98325160378965,0.39398876698428165,184.71907117654794,396.29424538848576,5.159637410541741,183.31741589534408,392.91022942499774,1.0
512,apical1_0222221111111112,0.39398876698428165,184.71907117654794,396.29424538848576,-7.362175867678784,189.1856031967629,404.1179979318653,-3.2059522594956165,187.3313849436669,400.3153810586247,1.0
513,apical1_0222221111111112,-7.362175867678784,189.1856031967629,404.1179979318653,-10.830000877380371,192.57083129882812,413.8475036621094,-10.927270786209956,190.54437293229716,408.1896229974203,1.0
514,apical1_022222111111112,46.709999084472656,163.100830078125,344.9375,45.98999786376953,164.5308380126953,351.6575012207031,46.349998474121094,163.81583404541016,348.29750061035156,1.5
515,apical1_02222211111112,30.690000534057617,119.21083068847656,321.197509765625,25.039777127462486,120.20116151941684,330.3087128806616,28.145396012596688,119.30917046825527,326.10231589499875,1.3853611360853335
516,apical1_02222211111112,25.03977712746249,120.20116151941684,330.3087128806616,16.378206794912252,125.15072322326613,334.78433347850876,20.947640474399552,122.46552191080704,333.21851827852635,1.0
517,apical1_02222211111112,16.378206794912252,125.15072322326613,334.78433347850876,7.302743581016557,130.4053676489215,338.0331522914449,11.808773115424957,127.83592453572521,336.3501486784912,1.0
518,apical1_02222211111112,7.302743581016557,130.4053676489215,338.0331522914449,0.7483664881636849,129.7277828679882,346.84245425343556,4.4309420879116885,129.99116836759126,342.7366617460133,1.0
519,apical1_02222211111112,0.74836648816368,129.7277828679882,346.8424542534356,-5.069998741149902,129.19082641601562,356.1675109863281,-2.376492790841169,129.4627111572974,351.3495331498517,1.0
520,apical1_0222221111112,25.89000129699707,93.1208267211914,258.5874938964844,16.38305530742456,102.89588593823879,260.8999640315575,20.06904320660262,97.31676998540622,258.90280768593476,1.1915334700540319
521,apical1_0222221111112,16.38305530742456,102.89588593823879,260.8999640315575,9.33449561731356,114.59428655846204,265.2226054607672,13.210369593501863,108.85688014971566,263.3124524893961,1.0
522,apical1_0222221111112,9.33449561731356,114.59428655846204,265.2226054607672,5.35996044659627,126.57550879289182,271.82691221543786,7.059611946623331,120.54633710138742,268.3127709355478,0.8591903892556251
523,apical1_0222221111112,5.35996044659627,126.57550879289182,271.82691221543786,1.29416858787048,139.40142819306172,275.9833435026733,3.5907970230743373,132.69504606837558,275.0141892294844,0.5
524,apical1_0222221111112,1.294168587870477,139.40142819306172,275.9833435026733,-4.7612625448189805,150.20292792155774,283.2477406370445,-1.891519467688345,144.6437841770236,279.7193683138162,0.5
525,apical1_0222221111112,-4.7612625448189805,150.20292792155774,283.2477406370445,-1.0671818454339748,156.8276278034009,293.6485695207517,-2.537045417873665,153.47931564997342,288.0895638662421,0.5
526,apical1_0222221111112,-1.0671818454339748,156.8276278034009,293.6485695207517,3.8100011348724365,166.1808319091797,301.697509765625,-0.37440582078555207,161.25354130573768,298.5667814192786,0.5
527,apical1_02222211111121,3.8100011348724365,166.1808319091797,301.697509765625,-6.929998397827148,172.46083068847656,326.4175109863281,-4.92221845779254,169.5346826344594,312.6694016638782,0.5
528,apical1_02222211111122,3.8100011348724365,166.1808319091797,301.697509765625,-3.2699990272521973,184.62083435058594,316.3074951171875,1.7527872866946743,176.9309135975243,308.3404465967679,0.5
529,apical1_022222111112,25.530000686645508,85.6208267211914,240.1374969482422,31.928274590889078,93.86774398905614,233.03478111568444,27.6431783766972,89.99510389470777,235.31945439448694,1.6478037183247176
530,apical1_022222111112,31.92827459088908,93.86774398905614,233.03478111568444,36.455453413924225,103.03024849999474,230.35519096876055,37.7839643164293,97.37763201290277,232.5820795710266,1.5
531,apical1_022222111112,36.455453413924225,103.03024849999474,230.35519096876055,33.9419746842763,114.94980681766329,226.75073136488595,34.115196460343114,109.01293593864446,228.01492727040537,0.8726653680642268
532,apical1_022222111112,33.94197468427631,114.94980681766329,226.75073136488595,40.38994544555267,126.75146299516734,227.89344540410235,37.837630359210806,120.57226040772014,226.59186890776536,0.5
533,apical1_022222111112,40.38994544555267,126.75146299516734,227.89344540410235,44.71826112764962,137.29882368873743,234.33456610854182,42.760640689268264,132.7780059569961,229.7011623093912,0.5
534,apical1_022222111112,44.71826112764962,137.29882368873743,234.33456610854182,49.814956209850315,147.3037522796841,241.82032990220205,46.748735643935426,142.94132685353424,237.628907630644,0.5
535,apical1_022222111112,49.81495620985032,147.3037522796841,241.82032990220205,45.32180329016249,157.84371135901438,246.05309268693324,48.73956219670881,152.05448025846135,245.4314915485668,0.5
536,apical1_022222111112,45.32180329016249,157.84371135901438,246.05309268693324,57.044928271552294,158.97525309398307,246.70287431780665,50.21134841969348,158.967288874479,246.3630541157119,0.5
537,apical1_022222111112,57.044928271552294,158.97525309398307,246.70287431780665,70.6536327792838,159.15608190298934,247.4368987562074,63.87850812341113,158.98321731348716,247.0426945199014,0.5
538,apical1_022222111112,70.6536327792838,159.15608190298934,247.4368987562074,77.40837946357206,167.74332782671686,253.98494656274306,75.74909923369981,163.00254094873273,249.33897156425635,0.5
539,apical1_022222111112,77.40837946357206,167.74332782671686,253.98494656274306,86.2118024087284,171.70027390083914,262.70632043006236,82.18667796820648,170.35722433857416,257.77214834353765,0.5
540,apical1_022222111112,86.21180240872842,171.70027390083914,262.7063204300624,89.85094908626357,170.29994833701403,275.6529801692353,88.45175085984306,171.6562307100329,269.1089009979461,0.5
541,apical1_022222111112,89.85094908626357,170.29994833701403,275.6529801692353,85.99969315399936,167.62458912460667,287.76094739868165,89.34372288350572,168.69948644609258,281.90340482902747,0.5
542,apical1_022222111112,85.99969315399936,167.62458912460667,287.76094739868165,81.0465889186527,163.49082946777344,299.30206776948535,83.0241757578281,165.9038934186562,293.4656793684112,0.5
543,apical1_022222111112,81.0465889186527,163.49082946777344,299.30206776948535,79.05000305175781,167.49082946777344,311.5874938964844,79.09047762211247,164.79241497869577,305.3001831959889,0.5
544,apical1_02222211112,19.350000381469727,61.68082809448242,194.8574981689453,6.210000991821289,60.05082702636719,199.20750427246094,12.780000686645508,60.865827560424805,197.03250122070312,2.0
545,apical1_022222111121,6.210000991821289,60.05082702636719,199.20750427246094,-1.73563876898383,63.33186823994089,210.120257458579,1.4023428868801577,62.085815020418465,204.1995771830177,1.6820332017386799
546,apical1_022222111121,-1.7356387689838297,63.33186823994089,210.120257458579,-0.9563078806046255,62.49632154382776,224.16629851426407,-2.637701140224453,63.52143265430946,217.28446675223518,1.5
547,apical1_022222111121,-0.9563078806046255,62.49632154382776,224.16629851426407,1.4040431012198185,62.401266418300345,238.33505376121076,0.46748718917816995,62.10709078643414,231.1788068598421,1.3405492868136828
548,apical1_022222111121,1.4040431012198185,62.401266418300345,238.33505376121076,-3.732946305033043,59.909459336962456,250.78574856031392,-1.8433211548153503,61.07714519530469,244.38140833550196,1.0
549,apical1_022222111121,-3.732946305033043,59.909459336962456,250.78574856031392,-2.341674447014292,58.535044384541514,265.0777221740487,-2.831828855100431,59.308714288025314,257.9273617338005,1.0
550,apical1_022222111121,-2.341674447014292,58.535044384541514,265.0777221740487,-2.2254686045301355,56.62410769458663,279.3968353147989,-2.283571525772214,57.579576039564074,272.2372787444238,1.0
551,apical1_022222111121,-2.2254686045301355,56.62410769458663,279.3968353147989,1.190562487325343,54.16162576493145,284.78039252696186,-2.956393398205764,54.93594380876098,286.2391052336957,1.0
552,apical1_022222111121,1.190562487325343,54.16162576493145,284.78039252696186,-3.115036802134897,50.97330030641846,298.1967475223607,-0.9622371574047768,52.567463035674955,291.48857002466127,0.7687512525588756
553,apical1_022222111121,-3.1150368021349015,50.97330030641846,298.1967475223607,0.6989965536889238,48.92634630213237,311.57776985782596,-2.0310888950098116,49.83246127372001,305.07370757982244,0.5
554,apical1_022222111121,0.6989965536889402,48.92634630213237,311.57776985782596,0.6834504991259357,49.34177574021211,323.2165300649628,4.2064004380779325,48.337890296571366,317.44472137340193,0.5
555,apical1_022222111121,0.68345049912595,49.34177574021213,323.2165300649628,7.89000129699707,56.84082794189453,333.2074890136719,4.3163951356129315,53.386341862092955,327.966171343478,0.5
556,apical1_022222111122,6.210000991821289,60.05082702636719,199.20750427246094,-3.205353676568848,56.82856966084522,203.57199352631423,1.423219656387233,58.42474579987637,201.33664989575087,1.2377736981667813
557,apical1_022222111122,-3.205353676568848,56.82856966084522,203.57199352631423,-2.9157294006232424,55.44078488570325,214.45100422267538,-3.0605415385960453,56.134677273274235,209.0114988744948,0.5
558,apical1_022222111122,-2.9157294006232424,55.44078488570325,214.45100422267538,-2.6938443955341485,53.99344100001678,225.32317222770925,-2.7709172626504395,54.74689249813226,219.89050957085595,0.5
559,apical1_022222111122,-2.6938443955341485,53.99344100001678,225.32317222770925,-3.8015950233721427,52.55691597317715,235.75776694842529,-2.6434501423614276,53.21653258397248,230.75313994087708,0.5
560,apical1_022222111122,-3.8015950233721476,52.55691597317715,235.75776694842529,-10.889998435974121,51.700828552246094,244.08749389648438,-7.345796729673134,52.12887226271162,239.92263042245483,0.5
561,apical1_0222221112,23.610000610351562,56.27082824707031,186.2375030517578,23.610000610351562,53.33082962036133,191.62750244140625,23.610000610351562,54.80082893371582,188.93250274658203,3.0
562,apical1_02222211121,23.610000610351562,53.33082962036133,191.62750244140625,23.610000610351562,51.59082794189453,195.49749755859375,23.610000610351562,52.46082878112793,193.5625,3.0
563,apical1_022222111211,23.610000610351562,51.59082794189453,195.49749755859375,22.453425688400625,51.29480147177873,201.17780966906113,22.028285115168742,51.14020501138745,197.3386611644524,2.0
564,apical1_022222111211,22.453425688400625,51.29480147177873,201.17780966906113,23.323386809199675,51.171020634400946,208.81083032657756,22.878566261632507,51.44939793217001,205.01695817366988,2.0
565,apical1_022222111211,23.323386809199675,51.171020634400946,208.81083032657756,24.270000457763672,49.3608283996582,216.2675018310547,23.796693633481674,50.265924517029575,212.53916607881612,2.0
566,apical1_0222221112111,24.270000457763672,49.3608283996582,216.2675018310547,24.056440885648588,47.85519894278978,231.46345375032743,22.868574376009413,49.21926963685287,224.1027438472138,2.0
567,apical1_0222221112111,24.056440885648588,47.85519894278978,231.46345375032743,25.255059415853257,45.72268720565005,246.56908372292605,26.225248296891863,46.034932709788336,238.6737504381313,2.0
568,apical1_0222221112111,25.255059415853257,45.72268720565005,246.56908372292605,20.43000030517578,44.58130170445323,261.4177260330141,23.22807664793177,45.29374257196259,254.14281890473416,2.0
569,apical1_0222221112111,20.43000030517578,44.58130170445323,261.4177260330141,21.01866362428505,43.398752366391946,277.2219782383158,20.43000030517578,43.38825363073329,269.2886654744992,2.0
570,apical1_0222221112111,21.018663624285054,43.398752366391946,277.2219782383158,19.68410694049413,41.27151352661946,292.77015199515324,21.018126750092154,42.26957944294769,285.049967762973,2.0
571,apical1_0222221112111,19.68410694049413,41.27151352661946,292.77015199515324,19.36976034096751,39.62016380339677,308.51290508374655,19.20188907715286,40.517029800178285,300.61059443954446,2.0
572,apical1_0222221112111,19.36976034096751,39.620163803396764,308.51290508374655,26.010000228881836,36.41082763671875,321.2574768066406,20.62327341489481,37.93250189435555,315.5968467107192,2.0
573,apical1_02222211121111,26.010000228881836,36.41082763671875,321.2574768066406,24.481894598262954,37.988930892695585,334.9943135109958,22.953122246269967,36.91120894839042,327.9898836951934,1.5451072674700965
574,apical1_02222211121111,24.481894598262954,37.988930892695585,334.9943135109958,27.121677699100452,37.02173648891405,348.60827747416124,26.288149309157255,39.296727164627406,342.0548673053327,1.5
575,apical1_02222211121111,27.121677699100452,37.02173648891405,348.60827747416124,22.89306701099794,35.606745103078694,361.5783499599148,24.358761512456955,35.60740541092832,354.32942685228886,1.5
576,apical1_02222211121111,22.89306701099794,35.606745103078694,361.5783499599148,23.180779843279172,37.48938572207681,374.61389653104555,20.823562505982373,35.249211736679236,368.28405941494043,1.5
577,apical1_02222211121111,23.180779843279172,37.48938572207681,374.61389653104555,18.281734874939474,35.72527496561038,387.43821269627784,21.725469355702668,37.8590395969384,381.2327370259705,1.5
578,apical1_02222211121111,18.281734874939474,35.72527496561038,387.43821269627784,20.565428799334754,38.88868319808389,399.92456862720917,20.070263814134115,37.86277745362312,394.1353051630078,1.5
579,apical1_02222211121111,20.565428799334743,38.888683198083896,399.92456862720917,13.470001220703125,40.57082748413086,410.57745361328125,14.766786838361083,41.435353021571,403.33237737989145,1.5
580,apical1_022222111211111,13.470001220703125,40.57082748413086,410.57745361328125,22.05000114440918,36.43766505789512,418.01369326596284,18.692001083592217,39.170991142945056,414.22920180161935,1.1956876509718257
581,apical1_022222111211111,22.05000114440918,36.43766505789512,418.01369326596284,32.46353507521944,35.04150513127634,422.2557180087088,26.332857924856015,34.72198226154209,420.30834416264554,1.0
582,apical1_022222111211111,32.46353507521944,35.04150513127634,422.2557180087088,37.46887185011052,30.322670629626092,430.6573795697769,35.61488615082903,34.298728374399154,426.36219278633706,1.0
583,apical1_022222111211111,37.46887185011052,30.322670629626092,430.6573795697769,47.338330458761774,31.369001823225137,437.06877593773487,41.98928584320792,29.37124477958971,433.91270596440285,1.0
584,apical1_022222111211111,47.33833045876178,31.36900182322514,437.06877593773487,55.930596464579715,40.53554815108414,440.37379255349117,51.86604911083613,35.86938068839766,438.39130950675616,1.0
585,apical1_022222111211111,55.930596464579715,40.53554815108414,440.37379255349117,60.106304408838035,50.91647135147253,446.59515029588124,58.82956881231964,45.53216509537552,443.17222053806665,1.0
586,apical1_022222111211111,60.106304408838035,50.91647135147253,446.59515029588124,64.29000091552734,60.810829162597656,452.8874816894531,60.40970140084895,56.20421791428046,450.38019278220435,1.0
587,apical1_022222111211112,13.470001220703125,40.57082748413086,410.57745361328125,14.190001487731934,43.16082763671875,415.5374755859375,13.83000135421753,41.865827560424805,413.0574645996094,1.25
588,apical1_0222221112111121,14.190001487731934,43.16082763671875,415.5374755859375,12.100200230352861,40.269276620715154,430.6427413105734,11.062971621999298,42.08541729697264,422.96420562882366,1.0
589,apical1_0222221112111121,12.100200230352863,40.26927662071515,430.6427413105734,15.110729765417506,44.764641667924124,445.2407343182513,13.065399643889517,41.45928737069154,438.42218151269765,1.0
590,apical1_0222221112111121,15.110729765417505,44.76464166792413,445.2407343182514,20.790000915527344,53.39082717895508,456.46746826171875,15.296158276111425,49.80858557143678,451.1904820667094,0.5
591,apical1_02222211121111211,20.790000915527344,53.39082717895508,456.46746826171875,30.827197365564558,67.40067123088004,460.0683049282971,26.259125211210893,60.45715335850561,457.27210909258,0.5
592,apical1_02222211121111211,30.827197365564555,67.40067123088004,460.0683049282971,41.86989451331079,81.99292787728787,461.2581729602296,36.09693039517338,75.04027174785823,459.5837207542046,0.5
593,apical1_02222211121111211,41.86989451331079,81.99292787728787,461.2581729602296,50.64296568954085,97.7696901639716,465.14510191514916,46.400492889299166,89.66344298101187,463.78997627818444,0.5
594,apical1_02222211121111211,50.64296568954085,97.7696901639716,465.14510191514916,52.528916207066516,115.44975222102208,467.6816966444833,50.51357212741586,106.80796225395481,465.80878475257083,0.5
595,apical1_02222211121111211,52.528916207066516,115.44975222102208,467.6816966444833,52.410003662109375,133.72333733159502,470.88314300114286,52.410003662109375,124.52671606433609,469.6670459715316,0.5
596,apical1_02222211121111211,52.410003662109375,133.72333733159502,470.88314300114286,56.84601477015754,151.2401835913305,469.2498603008389,55.00235292464665,142.1418126181736,469.6845564227077,0.5
597,apical1_02222211121111211,56.846014770157545,151.24018359133052,469.2498603008389,58.50989905187449,169.52267571174883,467.65689362436757,58.159881313100286,160.34495973115386,468.08770575787406,0.5
598,apical1_02222211121111211,58.50989905187449,169.52267571174883,467.65689362436757,56.73465469902052,187.85146942406567,467.52543234579645,57.86141236808147,178.75338510132258,468.1716918267615,0.5
599,apical1_02222211121111211,56.734654699020524,187.8514694240657,467.52543234579645,54.064392448873825,203.66767539263074,463.8145909734349,58.99056572932274,196.7419653898278,466.02932038799634,0.5
600,apical1_02222211121111211,54.064392448873804,203.66767539263077,463.8145909734349,50.9526932869431,221.2588620659429,462.1933664257599,51.26424361244934,212.20832486855926,462.91640625204803,0.5
601,apical1_02222211121111211,50.9526932869431,221.2588620659429,462.1933664257599,46.410003662109375,237.55084228515625,461.9274597167969,51.80232071109739,230.00158666224615,461.3796819632346,0.5
602,apical1_02222211121111212,20.790000915527344,53.39082717895508,456.46746826171875,24.21000099182129,42.82082748413086,481.2674560546875,27.155809802146546,49.464389212892,468.9753001853107,0.5
603,apical1_0222221112111122,14.190001487731934,43.16082763671875,415.5374755859375,2.7202682632533097,44.45195411940575,421.6239587059357,8.256288145942518,43.7316854923914,418.238991791848,0.5979869071967534
604,apical1_0222221112111122,2.720268263253309,44.45195411940575,421.6239587059357,-7.882369639385232,46.70483117182696,428.92481740583383,-2.682290371093737,45.238141585005145,425.23144228487695,0.5
605,apical1_0222221112111122,-7.882369639385234,46.70483117182696,428.92481740583383,-19.529998779296875,48.2108268737793,434.5174560546875,-13.512154401262158,47.67984222321703,432.00019030246085,0.5
606,apical1_02222211121112,26.010000228881836,36.41082763671875,321.2574768066406,18.838173234496374,28.999942726043933,326.8355533980042,22.424086731689105,32.705385181381345,324.0465151023224,1.5572946508254266
607,apical1_02222211121112,18.838173234496374,28.999942726043933,326.8355533980042,12.12956345887056,25.902315070667584,334.96278972763196,16.198871121275197,27.45654243088817,331.5083598227513,1.0
608,apical1_02222211121112,12.12956345887056,25.902315070667584,334.96278972763196,4.614111929168746,21.63953366239583,341.981593516327,7.215005865738657,23.980390914282996,337.51644303511915,1.0
609,apical1_02222211121112,4.614111929168746,21.63953366239583,341.981593516327,-2.9014048193621473,17.719947978216616,349.40205486103474,1.4961150784393134,19.61914863229326,346.47027573130663,0.5
610,apical1_02222211121112,-2.9014048193621536,17.719947978216616,349.40205486103474,-13.529998779296875,13.930830001831055,352.58746337890625,-8.215701799329512,15.825388990023836,350.9947591199705,0.5
611,apical1_0222221112112,24.270000457763672,49.3608283996582,216.2675018310547,30.321330002592276,41.28176806281813,221.7051082253277,27.34466014643437,45.34581078632715,218.9776337826327,1.7358540513525977
612,apical1_0222221112112,30.321330002592276,41.28176806281813,221.7051082253277,34.20553517083676,32.53204922926291,227.97247909936704,32.48111229731582,36.80902984840595,224.57715751741773,1.5
613,apical1_0222221112112,34.20553517083676,32.53204922926291,227.97247909936704,42.2744929735743,30.041473585054202,234.18378853595402,37.35755560020857,30.198005327690808,231.23117299860317,1.4286031430928907
614,apical1_0222221112112,42.2744929735743,30.041473585054202,234.18378853595402,50.94558905224396,30.006678017479203,240.63108908716313,47.19143034694003,29.884941842417597,237.13640407330485,1.121678295275081
615,apical1_0222221112112,50.94558905224396,30.006678017479203,240.63108908716316,53.790000915527344,33.08082580566406,250.3074951171875,50.258536316161276,31.195387743593873,246.19743490729027,1.0
616,apical1_02222211121121,53.790000915527344,33.08082580566406,250.3074951171875,59.86839968023415,31.34278983486157,265.1732143192376,56.23650346921321,34.529390766999626,258.94351692372015,0.5
617,apical1_02222211121121,59.86839968023415,31.34278983486157,265.1732143192376,76.58999633789062,26.513903094712543,271.10405065582484,66.9190238470261,27.54542883342679,270.5469217394545,0.5
618,apical1_02222211121121,76.58999633789062,26.513903094712543,271.10405065582484,74.85666240987929,9.892066106199206,279.9196684848149,77.90648429959921,17.897620355950405,276.2184409934891,0.5
619,apical1_02222211121121,74.85666240987929,9.892066106199206,279.9196684848149,79.32295793485966,3.61149465524523,288.6273035264011,76.69473854109766,4.043162189122828,283.07604769273917,0.5
620,apical1_02222211121121,79.32295793485966,3.61149465524523,288.6273035264011,74.61000061035156,-0.9191716313362122,306.4874572753906,75.95404587290898,2.654978573167262,297.11561396518886,0.5
621,apical1_02222211121122,53.790000915527344,33.08082580566406,250.3074951171875,34.5597051956378,40.49128443749475,259.4370221138262,44.174853055582574,36.7860551215794,254.87225861550684,1.0
622,apical1_02222211121122,34.5597051956378,40.49128443749475,259.4370221138262,45.73418333571097,49.02046352892844,275.8871486717077,40.09822827497668,45.4158135118159,266.98509873956704,1.0
623,apical1_02222211121122,45.73418333571097,49.02046352892844,275.8871486717077,58.43633735880999,54.809440848247796,293.3804085923835,51.91285431194721,51.96360809012685,284.70644054975554,1.0
